Date,Close,High,Low,Open,Volume
2013-12-20,8.540806770324707,8.976096275152202,8.4951701134566,8.874293615796667,14900455
2013-12-23,8.407413482666016,8.621547279348457,8.193277848721644,8.44251712774959,12509882
2013-12-24,9.249907493591309,9.249907493591309,8.453046724169168,8.453046724169168,27359403
2013-12-25,9.49212646484375,9.600949315383406,9.088430452949183,9.130554271654725,26063722
2013-12-26,9.179698944091797,9.56233158201704,9.127042115717718,9.471061950882234,18156897
2013-12-27,9.232357025146484,9.435960536459268,9.060347067110076,9.120024085064633,13914417
2013-12-30,9.779977798461914,9.892310718610492,9.15512610237871,9.30607366477883,20118706
2013-12-31,9.67115592956543,9.94847771026828,9.30607459169237,9.622011018492902,15655400
2014-01-02,9.723812103271484,9.937945849110305,9.442979334759578,9.667645182116804,12803523
2014-01-03,10.69619369506836,10.69619369506836,9.583396472328083,9.748385323414107,31580193
2014-01-06,10.148569107055664,11.23328264082686,10.004642653412096,10.945429733539726,38948360
2014-01-07,10.029216766357422,10.239841350287968,9.727322539884165,10.039747949622411,22262955
2014-01-08,10.134529113769531,10.352172946818834,9.916883443458742,10.00464391292351,20056027
2014-01-09,10.418871879577637,10.86469260125507,10.046769443682837,10.145060185182746,29908088
2014-01-10,9.43596076965332,10.390790324630629,9.376283750223944,10.285477559142535,28254199
2014-01-13,9.502656936645508,9.646583417963262,9.190231518616551,9.28150116358125,14800367
2014-01-14,10.148569107055664,10.162610376204807,9.407873557168173,9.44297810798697,19146155
2014-01-15,10.320581436157227,10.345153894771387,10.02219725086806,10.145061381200714,14383666
2014-01-16,9.97655963897705,10.611941564589465,9.969539463406425,10.28547492300464,17509458
2014-01-17,10.232818603515625,10.43291198984632,9.765935566461863,9.818591479014488,17494245
2014-01-20,11.138504981994629,11.257858098215436,10.109957168748714,10.232820373536615,31238107
2014-01-21,11.057765007019043,11.205202498448257,10.706724935554707,10.987556809000012,31288399
2014-01-22,11.134992599487305,11.563261934272907,10.819057108544575,11.191159521408741,30732146
2014-01-23,11.39476490020752,11.636982150200124,11.057766068543417,11.134994450736553,29775160
2014-01-24,11.331576347351074,11.682615489145183,11.07882702615713,11.48252300378269,23000767
2014-01-27,10.689173698425293,11.152546748165792,10.636518693066481,11.057766084984285,33634744
2014-01-28,10.69619369506836,10.868202722877486,10.534714932343887,10.776933076430597,16165085
2014-01-29,11.187650680541992,11.23328550588889,10.569819982311259,10.67162173584142,21161198
2014-01-30,10.808526992797852,11.257857819384578,10.766401337881708,11.096379969834578,16326577
2014-02-07,10.991066932678223,11.113931049948404,10.699703874525886,10.864692727016607,13830509
2014-02-10,11.335086822509766,11.338597829530178,10.590881023867421,11.040213676121489,31683505
2014-02-11,11.896751403808594,12.423311508623996,11.163076794252829,11.222753808230689,44727082
2014-02-12,11.935365676879883,12.047698614607231,11.549221031198835,11.935365676879883,22749529
2014-02-13,11.233285903930664,11.914303731525703,11.233285903930664,11.865158815912515,25771406
2014-02-14,11.651022911071777,11.672084359418166,11.110420627605949,11.145524266357663,15342705
2014-02-17,11.851117134094238,11.914304244285649,11.475504561746092,11.647513611056844,18623763
2014-02-18,11.54922103881836,11.865158402430255,11.471992660809716,11.865158402430255,15921620
2014-02-19,11.759845733642578,12.103864726790999,11.587836696383803,11.759845733642578,20156403
2014-02-20,11.285942077636719,11.879200353137412,11.163077948611498,11.82654351044296,17311388
2014-02-21,11.02617359161377,11.531671429188942,10.910330547689064,11.268390865274519,14648594
2014-02-24,11.271899223327637,11.356148690014164,10.829588604592585,10.952452716387365,11304154
2014-02-25,11.022660255432129,12.13896847151144,10.987556616353503,11.335086593344379,29957803
2014-02-26,10.89277458190918,10.94543049316111,10.109955170245984,10.882243399658794,22874535
2014-02-27,10.180164337158203,10.987556278842789,10.109956142526766,10.91734900284213,20049697
